player_id,name,position,current_team,jersey_number
1905,Christian Kirksey,LB,,55.0
1416,Lavar Edwards,LB,,92.0
10227,Payne Durham,TE,TB,87.0
12071,Gabe Hall,DT,PHI,96.0
8335,Kolby Harvell-Peel,DB,,0.0
12962,Trevian Thomas,DB,JAX,34.0
1081,James-Michael Johnson,LB,,56.0
10214,Davis Allen,TE,LAR,87.0
6771,Phil Snow,,,0.0
6145,Juan Thornhill,DB,JAX,4.0
8153,Isaiah Spiller,RB,,35.0
7308,Nick Bowers,TE,,88.0
8004,Devon Key,DB,DEN,26.0
11892,Nate Latu,DE,,
12798,Josh Fryar,OL,ARI,78.0
5107,Jaylen Samuels,RB,,27.0
8299,Baylon Spector,LB,BUF,54.0
5023,Chukwuma Okorafor,OL,NYJ,79.0
8346,Mike Rose,LB,,54.0
7202,Dom Maggio,P,,36.0
2522,Deon Simon,NT,,79.0
1883,Keith Wenning,QB,,3.0
1657,Brandon Copeland,LB,,49.0
11866,Tyler McLellan,OL,TB,74.0
4179,Joshua Dobbs,QB,NE,11.0
224,Brett Goode,LS,,61.0
614,Robert McClain,CB,,36.0
11742,Cedric Gray,LB,TEN,33.0
5521,Brant Weiss,OT,,67.0
4603,Jeremiah Valoaga,DE,,0.0
11216,Holton Ahlers,QB,,15.0
5287,Brian Bridgewater,TE,,85.0
1208,Brian Quick,WR,,83.0
10866,Aidan O'Connell,QB,LV,12.0
7494,Kyahva Tezino,LB,,33.0
3874,Michael Smith,DT,,75.0
4271,Isaac Rochell,DE,,96.0
693,Joey Porter,LB,,55.0
4301,Josh Magee,WR,,7.0
11342,Ricky Lee,OL,JAX,66.0
6037,Brett Rypien,QB,MIN,14.0
5357,Kent Shelby,WR,,0.0
3859,Jalen Simmons,RB,,34.0
12499,Elic Ayomanor,WR,TEN,5.0
6061,Drew Lewis,ILB,,46.0
4724,Matt Galambos,ILB,,0.0
11200,Marvin Pierre,LB,,54.0
11296,Gemon Green,DB,,41.0
7818,T.J. Slaton,DT,CIN,98.0
11187,Mike Jones,LB,,45.0
8286,Dax Hill,DB,CIN,23.0
5457,Christian LaCouture,NT,,91.0
9503,Jacob Copeland,WR,,89.0
5438,Najee Toran,G,,0.0
3597,DaVonte Lambert,DT,,96.0
8270,Devonte Wyatt,DL,GB,95.0
4074,Malik Hooker,DB,DAL,28.0
4775,David Olson,QB,,1.0
4055,O.J. Howard,TE,,88.0
7213,Christian Montano,G,,0.0
1132,Donald Stephenson,T,,71.0
1840,Jon Halapio,G,,61.0
6142,Caleb Wilson,TE,,0.0
1151,Ryan Quigley,P,,4.0
7698,Andre Cisco,DB,NYJ,8.0
5879,Jaylon Ferguson,LB,,45.0
622,Michael Hoomanawanui,TE,,84.0
4701,Victor Salako,T,,62.0
13013,Mark Redman,TE,LAR,83.0
608,Corey Peters,DT,,98.0
1238,Josh Harris,LS,LAC,47.0
5006,J'Mon Moore,WR,,0.0
2877,Kyle Sebetic,CB,,41.0
6312,Myquon Stout,DE,,62.0
6609,Ross Reynolds,OG,,0.0
4207,Davon Godchaux,DT,NO,92.0
7513,Manny Patterson,DB,,0.0
6347,Tre' Crawford,ILB,,91.0
4687,Abner Logan,LB,,46.0
4461,Lorenzo Jerome,FS,,40.0
5881,Nasir Adderley,DB,,24.0
3434,Ian Wells,CB,,0.0
3647,Terrell Lathan,DT,,0.0
982,Bruce Miller,FB,,49.0
8608,Raleigh Texada,CB,,0.0
11201,Blake Whiteheart,TE,CLE,86.0
12528,Ajou Ajou,WR,,9.0
1633,Rashaan Melvin,CB,,29.0
12222,Joseph Scates,WR,,
2316,Trae Waynes,CB,CIN,26.0
5213,Garret Dooley,OLB,,58.0
6341,Dexter Wright,S,,0.0
606,Joe Webb,QB,,0.0
6971,Solomon Kindley,G,,72.0
4448,Anthony Kukwa,LS,,45.0
7225,Chris Orr,LB,,45.0
471,Garrison Sanborn,LS,,58.0
12209,Justin Blazek,DL,,
1043,Stephon Gilmore,CB,,2.0
453,James Laurinaitis,LB,,53.0
6547,Isaiah Wharton,SS,,35.0
6769,Graham Harrell,QB,,8.0
1407,Chris Hubbard,T,DET,64.0
8288,Christopher Hinton,DL,,98.0
8717,Antonio Ortiz,LS,,0.0
7171,Reggie Floyd,DB,,30.0
3327,Alex Collins,RB,,41.0
1005,D'Anthony Smith,DT,,70.0
11299,Zavier Scott,RB,MIN,36.0
6646,Durndraus Bryant,NT,,70.0
11901,Kyle Sheets,WR,,
5486,Bryce Johnson,OT,,0.0
5020,B.J. Hill,DT,CIN,92.0
8032,Aaron Donkor,LB,,43.0
2337,Malcom Brown,DT,,90.0
9221,Jahmyr Gibbs,RB,DET,0.0
12997,Wyatt Bowles,OL,ARI,67.0
3486,Chris Brown,WR,,0.0
6608,Stacy Keely,DE,,90.0
964,Lance Kendricks,TE,,0.0
8747,Roger Carter,TE,,49.0
118,Sebastian Janikowski,K,,0.0
7163,Jake Benzinger,OT,,0.0
11760,Austin Booker,DL,CHI,94.0
2656,Chi Chi Ariguzo,ILB,,58.0
2122,Nevin Lawson,CB,,21.0
2606,Cedric Reed,DE,,66.0
11049,Jovaughn Gwyn,OL,ATL,52.0
12225,Josh Proctor,DB,,
567,Jacoby Ford,WR,,19.0
2974,De'Ante Saunders,S,,40.0
3819,Taniela Tupou,FB,,75.0
295,Tarell Brown,CB,,25.0
3625,Calvin Heurtelou,NT,,72.0
975,McLeod Bethel-Thompson,QB,,4.0
12445,Christian McCarroll,DE,,
7983,Collin Hill,QB,,0.0
4653,Randall Goforth,FS,,0.0
455,Michael Crabtree,WR,,15.0
8690,Jake Herslow,WR,,0.0
6895,Quintez Cephus,WR,HOU,16.0
2908,Austin Willis,WR,,1.0
11380,Johnny Lumpkin,TE,,43.0
7640,Micah Parsons,LB,GB,1.0
11777,Jaylon Carlies,DB,IND,57.0
11135,D.J. Coleman,LB,,54.0
1039,Tavon Wilson,DB,SF,32.0
3163,Jared Goff,QB,DET,16.0
6354,Nathan Meadors,DB,,38.0
7423,DeMarkus Acy,CB,,30.0
7870,Paddy Fisher,LB,,0.0
1576,Tyrann Mathieu,DB,,32.0
4440,Paul Boyette,DE,,91.0
1415,Vince Williams,LB,,0.0
12891,Jordan Bly,WR,,
5025,Ronnie Harrison,DB,ATL,36.0
3617,Dominique Tovell,OLB,,0.0
8858,Keshunn Abram,WR,,0.0
7920,Tuf Borland,LB,,47.0
2995,Michael Huey,G,,74.0
1823,Anthony Johnson,DE,,0.0
4516,Richard Levy,G,,65.0
7951,B.J. Emmons,RB,,44.0
4628,Justin Horton,OLB,,0.0
2527,Austin Shepherd,T,,74.0
1730,Kenny Wiggins,G,,0.0
4671,Brandon Stewart,CB,,39.0
12151,Julian Hicks,WR,GB,89.0
4832,Andrew Price,TE,,47.0
4428,Max Rich,OT,,0.0
13240,Toa Taua,RB,,35.0
3770,Quenton Bundrage,WR,,0.0
4039,Cooper Kupp,WR,SEA,10.0
3688,Tra Carson,RB,,34.0
7462,Stephen Guidry,WR,,0.0
3619,Ryker Mathews,OT,,0.0
1725,Patrick Lewis,C,,67.0
11410,Braxton Burmeister,WR,,4.0
7610,Trey Lance,QB,LAC,5.0
13185,Dominic Boyd,OL,,
11349,Lonnie Phelps,DE,,63.0
8098,Alex Tchangam,LB,,48.0
1085,Brandon Weeden,QB,,3.0
1804,Carey Spear,K,,1.0
2984,Will Johnson,P,,0.0
1385,Troy Stoudermire,CB,,1.0
5520,Jonathan Owens,DB,CHI,36.0
4777,De'Chavon Hayes,RB,,0.0
12289,Jake Hornibrook,OT,,
4132,Montravius Adams,DT,,57.0
7132,Jake Hanson,C,,72.0
3828,Marwin Evans,FS,,41.0
1439,Hugh Thornton,G,,69.0
1562,Akeem Spence,DT,,0.0
45,Dan Carpenter,K,,2.0
11759,Javon Solomon,DE,BUF,56.0
12857,Bruce Harmon,CB,,
6846,Hunter Bryant,TE,,86.0
88,Antoine Bethea,FS,,0.0
12483,Jack Bech,WR,LV,18.0
2416,Tre' Jackson,G,,63.0
6223,Juwann Winfree,WR,,15.0
12796,Roman Parodie,CB,,
99,Allen Barbre,G,,73.0
1522,Sam Barrington,LB,,49.0
236,Domata Peko,DT,,90.0
12573,Mason Graham,DL,CLE,94.0
2393,Danielle Hunter,DE,HOU,55.0
5488,Joel Lanning,OLB,,43.0
2236,Trey Watts,RB,,42.0
12800,Oscar Cardenas,TE,,
6900,Jonathan Greenard,DE,MIN,58.0
2356,Nate Orchard,DE,,50.0
12013,Jaden Shirden,RB,,
2884,Josh Shirley,LB,,46.0
5885,Ryan Finley,QB,,5.0
3142,Jim O'Neil,,,0.0
11836,Myles Harden,DB,CLE,26.0
8370,Jordan Jackson,DL,DEN,94.0
12677,Bradyn Swinson,DE,NE,43.0
11084,Andre Carter,LB,MIA,50.0
NO,,DEF,NO,
4254,Stacy Coley,WR,,83.0
6622,Jacob Thieneman,SS,,41.0
7024,James Smith-Williams,DE,,50.0
7568,Brevin Jordan,TE,HOU,9.0
12904,Sal Wormley,OL,JAX,61.0
1303,James Develin,FB,,0.0
3183,Vernon Butler,DT,,96.0
12605,Jacob Parrish,DB,TB,25.0
2578,John Harris,WR,,18.0
1568,Stedman Bailey,WR,,12.0
5985,Foster Moreau,TE,NO,87.0
7292,Kobe Williams,CB,,31.0
4192,Corn Elder,CB,,26.0
11158,Jalen Sample,WR,,18.0
4846,Taybor Pepper,LS,,46.0
12051,Jackson Sirmon,LB,NYJ,49.0
3340,Jerell Adams,TE,,0.0
2819,Mike Meyer,K,,6.0
12451,Elliott Brown,LB,ARI,41.0
4568,Woody Baron,DT,,68.0
11154,Matthew Jester,LB,,59.0
1989,Craig Loston,SS,,20.0
5425,John Diarse,WR,,9.0
2765,Kip Smith,P,,0.0
4463,Tyler McCloskey,RB,,47.0
11601,Trey Knox,TE,,
3926,Matt Pierson,OT,,61.0
6042,Davante Davis,CB,,0.0
3277,Hassan Ridgeway,DT,,91.0
6009,Jordan Miller,DB,,37.0
8569,Arron Mosby,LB,GB,53.0
3367,Kavon Frazier,DB,LV,43.0
4677,Jordan Roos,G,,70.0
8503,Gregory Junior,CB,,30.0
8835,James Skalski,LB,,0.0
GB,,DEF,GB,
5518,Elijah Battle,CB,,0.0
12953,Jalen White,RB,,
7276,Auzoyah Alufohai,DT,,98.0
4259,Al-Quadin Muhammad,DE,DET,96.0
7563,Javian Hawkins,RB,,14.0
3889,Marquis Bundy,WR,,86.0
2958,Takoby Cofield,G,,69.0
3075,Stan Kroenke,,,0.0
217,Donte Whitner,SS,,39.0
7503,Connor Davis,TE,,0.0
13207,Mose Vavao,OL,,
8190,Abram Smith,RB,,41.0
5162,Reggie Bonnafon,RB,,38.0
4071,Marlon Humphrey,CB,BAL,44.0
536,Antonio Brown,WR,,0.0
6062,Tyler Jones,G,,0.0
2609,RJ Archer,QB,,6.0
7479,Tre'Vour Wallace-Simms,OL,,73.0
8495,Matt Henningsen,DE,DEN,91.0
3474,Briean Boddy-Calhoun,CB,TEN,36.0
1688,Terence Garvin,LB,,0.0
3478,DeAndre Elliott,CB,,0.0
3884,Jarrett Grace,ILB,,45.0
2607,Landon Feichter,SS,,0.0
2303,Josh Harris,RB,,40.0
7989,DJ Turner,WR,LV,19.0
6578,D.J. Coker,C,,62.0
3702,Andy Jones,WR,NYG,0.0
1363,Michael Buchanan,DE,,99.0
23,Jason Witten,TE,,0.0
4521,Evan Panfil,DE,,0.0
8496,Theo Jackson,DB,MIN,26.0
11812,Walter Rouse,OL,MIN,73.0
4622,Keelan Cole,WR,,84.0
8923,Vitaliy Gurman,G,,50.0
870,Nate Irving,LB,,56.0
3041,Ross Travis,TE,,0.0
10234,Derius Davis,WR,LAC,12.0
4130,Brendan Langley,WR,,12.0
7061,Cameron Clark,OT,NYJ,72.0
8487,Christian Benford,DB,BUF,47.0
13239,J.J. Weaver,LB,,
5188,Quenton Meeks,CB,,43.0
2492,JaCorey Shepherd,CB,,33.0
149,Zackary Bowman,CB,,30.0
818,Bilal Powell,RB,,29.0
7414,Johnathon Johnson,WR,,0.0
7531,Feleipe Franks,TE,ATL,84.0
11204,Duece Watts,WR,,85.0
7660,Liam Eichenberg,T,MIA,74.0
4069,Takk McKinley,DE,,93.0
12280,Joe Bryson,OL,,
3518,Connor Wujciak,DT,,78.0
11975,Jordan Terrell,RB,,
4235,Jordan Carrell,DT,,69.0
3586,Daniel Davie,CB,,0.0
3781,C.J. Smith,CB,,28.0
147,DeSean Jackson,WR,,15.0
2512,Reshard Cliett,OLB,,43.0
7655,Asante Samuel,CB,PIT,22.0
5494,Tyree Robinson,SS,,49.0
8791,Shaun Jolly,CB,,24.0
7237,Scotty Washington,WR,BAL,85.0
1053,Damon Harrison,DT,,0.0
750,Erik Walden,LB,,56.0
7949,Trevon Grimes,WR,,47.0
7978,Tre Walker,WR,,0.0
666,Keenan Lewis,CB,,21.0
6668,Tyler Sigler,DB,,39.0
3857,Jordan Rigsbee,G,,0.0
3707,Boston Stiverson,G,,63.0
4000,Trent Kirchner,,,0.0
4605,Evan Baylis,TE,,0.0
7370,JoJo Ward,WR,,0.0
7432,Chris Miller,DB,,0.0
1219,Michael Floyd,WR,,13.0
8537,Tre Swilling,CB,,39.0
11786,Cam Little,K,JAX,39.0
574,Dez Bryant,WR,,88.0
2490,Charles Gaines,CB,,43.0
11039,Ryan Hayes,OL,ATL,71.0
187,Thomas Davis,LB,,58.0
12876,Maxen Hook,DB,SEA,43.0
8247,Gerrit Prince,TE,,85.0
12294,Devlin Kirklin,DB,,
13259,Joseph Vaughn,LB,IND,
7541,Cornell Powell,WR,,82.0
8914,Jeremiah Pharms,DT,NE,98.0
4201,Treston Decoud,CB,,34.0
12159,Hogan Hatten,LS,DET,49.0
6891,Markus Bailey,LB,,41.0
4408,Terrell Newby,RB,,44.0
1428,David Quessenberry,OL,LAR,68.0
5233,Marcus Baugh,TE,,0.0
3490,Marshall Koehn,K,,8.0
8725,DaMarcus Mitchell,DE,,42.0
4161,Howard Wilson,CB,,24.0
8148,Jameson Williams,WR,DET,1.0
1318,Austin Pasztor,G,,68.0
15,Patrick Willis,ILB,,52.0
8066,Max Duffy,P,,0.0
5875,Erik McCoy,OL,NO,78.0
1189,Nick Toon,WR,,81.0
8163,Player Invalid,QB,,
10444,Cedric Tillman,WR,CLE,19.0
3091,Doug Marrone,,,0.0
7090,Darnell Mooney,WR,ATL,1.0
2200,Timothy Flanders,RB,,
7043,Blake Ferguson,LS,,49.0
1144,Cole Beasley,WR,,9.0
3256,Javon Hargrave,DT,MIN,97.0
4745,Daquan Holmes,FS,,38.0
1165,Adrien Robinson,TE,,85.0
5266,Detrez Newsome,RB,,0.0
7830,Shaun Wade,CB,,26.0
13085,Kole Taylor,TE,,
13232,Elijah Ellis,OL,,
6539,Devontae Jackson,RB,,0.0
7025,Josiah Coatney,DT,,0.0
4640,Jadar Johnson,FS,,0.0
1825,Jarvis Landry,WR,,5.0
2652,Dreamius Smith,RB,,36.0
2376,Hroniss Grasu,OL,,65.0
6203,Valentine Holmes,RB,,39.0
6238,Tyree Mayfield,TE,,48.0
7315,Bobby Holly,FB,,0.0
13170,Desmond Evans,DE,,
11801,DJ James,CB,,30.0
3372,Rico Gathers,TE,,0.0
11745,Layden Robinson,OL,LV,64.0
4223,Rudy Ford,DB,,37.0
6677,Joe Forson,WR,KC,1.0
11103,Alex Pihlstrom,OL,,
6050,Brandon Knight,T,,0.0
7612,Dee Eskridge,WR,MIA,82.0
11265,Robert Haskins,OL,,
8040,Quinn Nordin,K,,13.0
12745,Shilo Sanders,DB,,
4217,George Kittle,TE,SF,85.0
6544,Aaron Adeoye,LB,,0.0
12100,Chris Autman-Bell,WR,,
211,Daryl Smith,LB,,51.0
3319,Trevor Davis,WR,,0.0
270,Lance Moore,WR,,16.0
6634,Nate Brooks,DB,,41.0
12480,Moliki Matavao,TE,NO,80.0
1968,Keon Lyn,CB,,42.0
5441,Lowell Lotulelei,DL,,0.0
5735,Airius Moore,ILB,,50.0
4283,Khalfani Muhammad,RB,,0.0
3864,Jake Lampman,WR,,19.0
8761,Josh Rivas,G,,0.0
8215,Austin Allen,TE,,49.0
4955,Ronald Jones,RB,,
7529,Gary Brightwell,RB,CIN,32.0
7020,Cam Brown,LB,,47.0
8903,Greg Long,OL,,0.0
2805,Deon Long,WR,,18.0
1015,Jed Collins,FB,,45.0
12115,Dell Pettus,DB,NE,24.0
2558,A.J. Tarpley,LB,,59.0
12394,Cam Allen,DB,,
11826,Trey Taylor,DB,,37.0
4482,Gabriel Mass,DT,,0.0
6821,Austin Jackson,T,MIA,73.0
6864,Khalid Kareem,DE,ATL,92.0
3461,Russell Hansbrough,RB,,0.0
5576,Ben Niemann,LB,LAR,52.0
11628,Marvin Harrison,WR,ARI,18.0
1488,B.W. Webb,CB,,0.0
13219,Michael Gonzalez,OL,,
4353,Patrick Ricard,FB,BAL,42.0
4645,Evan Schwan,DE,,71.0
11750,Dominique Hampton,CB,CHI,45.0
1798,Josh Huff,WR,,15.0
1078,L.J. Fort,LB,,3.0
5480,C.J. Reavis,CB,,39.0
5757,Josh Woods,LB,ATL,42.0
8061,Jake Hausmann,TE,,46.0
5615,Matt Dickerson,DE,JAX,93.0
7747,Joe Sculthorpe,OL,,0.0
2335,Damarious Randall,CB,,0.0
10210,Cameron Latu,TE,PHI,36.0
2306,Jameis Winston,QB,NYG,19.0
8675,Derek Schweiger,OL,,0.0
4939,Roderick Henderson,DT,TEN,76.0
11730,T.J. Tampa,DB,BAL,27.0
3502,Romeo Okwara,LB,,95.0
4924,Zach Terrell,QB,BAL,0.0
5554,Reggie Hall,CB,,0.0
13032,Marshall Lang,TE,NE,87.0
1180,Frank Alexander,DE,,90.0
11088,Monte Pottebaum,FB,,40.0
1479,Keenan Allen,WR,LAC,13.0
5699,Matt Fleming,WR,,0.0
6600,Stone Wilson,P,,6.0
5061,Uchenna Nwosu,LB,SEA,7.0
904,DeMarco Murray,RB,,29.0
1929,Travis Coons,K,,5.0
3559,Ryan Smith,CB,,33.0
3258,Nick Vannett,TE,LAR,38.0
1392,Margus Hunt,DE,,93.0
13036,T.J. Jackson,DL,,
4470,Riley Bullough,ILB,,51.0
6164,Kahale Warring,TE,,86.0
5770,J.P. Quinn,C,,59.0
12450,Travion Fluellen,DB,,
184,Adrian Peterson,RB,,21.0
2587,Dres Anderson,WR,,18.0
1226,AJ Jenkins,WR,,15.0
2274,Jackson Jeffcoat,LB,,53.0
11534,Andrew Whitaker,CB,,38.0
5547,Ryan Smith,TE,,0.0
1001,Tyler Clutts,FB,,44.0
5335,Colby Gossett,OL,,66.0
5549,Darrel Williams,RB,,34.0
1423,Blidi Wreh-Wilson,CB,TB,36.0
3395,Alex McCalister,DE,,57.0
12195,Myles Murphy,DL,,
4518,Emanuel Byrd,TE,,86.0
1786,Lance Lewis,WR,,18.0
7211,Zimari Manning,WR,,0.0
4413,Eric Wilson,LB,MIN,55.0
3410,Jake Coker,QB,,6.0
8875,Jordan Mosley,DB,,0.0
7405,Michael Jacquet,CB,,39.0
1264,Justin Tucker,K,,9.0
1584,B.J. Daniels,WR,,35.0
5331,Chris Covington,LB,,59.0
8463,Zach Tom,OL,GB,50.0
6636,Jay Liggins,DB,,46.0
11556,Devin Leary,QB,,13.0
647,Richie Incognito,G,,64.0
3513,Jared Norris,LB,,50.0
5390,Jamar McGloster,OT,,60.0
12188,Justin Strong,RB,,
973,Anthony Sherman,RB,,0.0
4381,Taysom Hill,TE,NO,7.0
5153,Levi Wallace,CB,,39.0
5041,Fred Warner,LB,SF,54.0
5050,Rashaan Gaulden,DB,,0.0
12477,Kurtis Rourke,QB,SF,4.0
4169,Jehu Chesson,WR,,16.0
7899,Isaiah McKoy,WR,,0.0
4306,Taylor Reynolds,CB,,0.0
1492,Johnathan Hankins,DT,,97.0
4140,Shaquill Griffin,CB,SEA,24.0
7283,Chris Williams,DT,CHI,91.0
7491,Cedrick Lattimore,DT,,0.0
7896,Donovan Stiner,DB,,37.0
13197,Matt Harmon,LB,,
2605,Merrill Noel,DB,,46.0
1618,Rico Richardson,WR,,3.0
7204,Reggie Gilliam,RB,BUF,41.0
115,Cullen Loeffler,LS,,46.0
5117,Jordan Thomas,TE,,46.0
696,Chris Clemons,DE,,91.0
5192,Ralph Webb,RB,,0.0
206,Cody Wallace,C,,72.0
7454,Travis Jonsen,WR,,85.0
527,Dennis Pitta,TE,,88.0
5856,Cody Ford,OL,CIN,61.0
1821,Matt Hazel,WR,,83.0
7469,Austen Pleasants,OL,SF,62.0
1498,David Amerson,CB,,38.0
4185,Will Holden,T,,69.0
3025,LT Smith,WR,,0.0
4059,Marshon Lattimore,CB,WAS,2.0
7327,T.J. Smith,DT,,95.0
5934,Charles Omenihu,DE,KC,90.0
5405,Cole Boozer,OT,WAS,0.0
1793,Trey Burton,TE,,80.0
2033,Shelby Harris,DE,CLE,93.0
5461,Trent Sieg,LS,DAL,44.0
8741,Jamal Pettigrew,TE,,0.0
4962,Sony Michel,RB,,0.0
6167,Jordan Scarlett,RB,MIA,22.0
5218,Demone Harris,DE,,67.0
7717,Zechariah McPhearson,CB,,34.0
11595,Jared Wiley,TE,KC,12.0
3967,Wade Phillips,,,0.0
12531,Trevor Etienne,RB,CAR,23.0
2861,Jacoby Glenn,CB,,26.0
4790,Robert Wheelwright,WR,,82.0
5994,Kendall Joseph,ILB,,0.0
5123,Trenton Cannon,RB,,23.0
4183,Nathan Peterman,QB,,4.0
5264,Blake Mack,TE,,88.0
8490,Curtis Brooks,DT,,68.0
3536,Tyler Marcordes,OLB,,0.0
11124,Terrance Lang,DL,,69.0
609,Antone Smith,RB,,36.0
11253,Jonah Tavai,DL,,66.0
13156,Keondre Jackson,DB,BAL,39.0
11945,Ryan Sanborn,P,,
7406,Elijah Riley,DB,,34.0
3171,Connor Cook,QB,,18.0
11609,Player Invalid,WR,,
2448,Bobby McCain,CB,,28.0
6748,Bryson Allen-Williams,OLB,,48.0
11708,DJ Glaze,OL,LV,71.0
1212,Matt Kalil,T,,75.0
1319,Terrence Frederick,CB,,37.0
2408,Bryce Petty,QB,,14.0
7320,Dalton Schoen,WR,,0.0
8238,Emeka Emezie,WR,,0.0
7335,Bryce Perkins,QB,,10.0
8420,Jack Sorenson,WR,,0.0
11751,Brennan Jackson,DE,LV,54.0
3068,Jim Caldwell,,,0.0
1614,Frankie Hammond,WR,,14.0
4221,Jeremy Sprinkle,TE,,87.0
8622,Dohnovan West,OL,,62.0
12229,David Olajiga,DL,BAL,65.0
7758,Will Fries,G,MIN,76.0
8046,Brendon White,LB,NYJ,51.0
2942,Joe Don Duncan,RB,,42.0
6811,Kenneth Murray,LB,DAL,59.0
6554,Shawn Poindexter,WR,,1.0
3240,Darian Thompson,DB,DAL,23.0
5913,Connor McGovern,G,BUF,66.0
1810,Jimmy Gaines,ILB,,45.0
4531,Ricky Seals-Jones,TE,,48.0
7067,Simon Stepaniak,OG,,0.0
6963,Patrick Taylor,RB,SF,32.0
215,Jason Snelling,RB,,44.0
11027,Alex Austin,DB,NE,28.0
6464,John Wirtel,LS,,0.0
889,DeMarcus VanDyke,CB,,43.0
2002,Isaiah Burse,WR,,89.0
6630,Dakari Monroe,CB,,0.0
4676,Darreus Rogers,WR,,1.0
3174,Leonard Floyd,LB,ATL,56.0
3709,Adairius Barnes,CB,,38.0
11974,Khalid Duke,DE,,47.0
8057,Kenji Bahar,QB,,0.0
3459,Taylor Fallin,G,,0.0
6340,Chase Middleton,LB,,35.0
11679,Chris Braswell,LB,TB,43.0
3558,Chris Jones,DT,KC,95.0
155,Jerricho Cotchery,WR,,82.0
5101,Deon Cain,WR,,32.0
4376,Michael Clark,WR,,89.0
5616,Mike Ramsay,NT,,70.0
7184,Bryson Young,LB,,0.0
7872,Alaric Jackson,OL,LAR,77.0
12431,Rory Starkey,WR,,
927,Nick Fairley,DT,,90.0
10898,Tuli Tuipulotu,DL,LAC,45.0
11165,Ryan Smenda,LB,,50.0
12973,DJ Thomas-Jones,TE,,
3218,A'Shawn Robinson,DT,CAR,94.0
1619,Demetrius Harris,TE,,84.0
1792,Kadron Boone,WR,,83.0
11749,Cam Hart,CB,LAC,20.0
1489,J.J. Wilcox,SS,,0.0
12249,Randen Plattner,LS,,
477,Mike Leach,LS,,82.0
4287,Joshua Holsey,CB,,0.0
13117,Qualan Jones,RB,,
11841,Sanoussi Kane,DB,TEN,42.0
4839,Mitch Leidner,QB,,3.0
11808,Jha'Quan Jackson,WR,,19.0
1483,Steve Williams,CB,,21.0
11018,Christian Braswell,DB,JAX,21.0
1252,Jeris Pendleton,DT,,61.0
3023,Damian Parms,SS,,45.0
5923,Joe Jackson,DE,,91.0
1326,Eddie Pleasant,SS,,0.0
12030,Braiden McGregor,DE,NYJ,55.0
12912,Cam'Ron Silmon-Craig,DB,JAX,24.0
12140,Omar Speights,LB,LAR,48.0
11492,Ace Eley,LB,,43.0
1406,Reggie Dunn,WR,,17.0
259,Kevin Williams,DT,,93.0
2619,Andrew East,C,,55.0
2066,Zack Martin,G,,70.0
218,Jonathan Stewart,RB,,0.0
4831,Justice Liggins,WR,,82.0
2369,Jordan Richards,DB,BAL,48.0
12539,Arian Smith,WR,NYJ,82.0
7357,Dan Chisena,WR,CAR,88.0
8568,John Lovett,RB,,33.0
748,Mike Williams,WR,,15.0
6922,Ezra Cleveland,G,JAX,76.0
7382,Dominique Ross,LB,,39.0
12281,Dimitri Stanley,WR,,
6843,Albert Okwuegbunam,TE,LV,86.0
863,DuJuan Harris,RB,,35.0
10897,Tyrique Stevenson,CB,CHI,29.0
11500,Jaylon Thomas,OL,HOU,66.0
4336,Christian Brown,DE,,0.0
11136,Oliver Martin,WR,,88.0
6898,Anthony Gordon,QB,,10.0
5702,Pat Afriyie,DE,,0.0
4204,Blair Brown,OLB,,0.0
12777,Joaquin Davis,WR,MIN,81.0
8864,Ben Beise,TE,,0.0
5817,Byron Leftwich,QB,,4.0
12384,Kingsley Eguakun,OL,CLE,65.0
3660,Valdez Showers,WR,,5.0
5009,Chris Herndon,TE,,89.0
4566,Karter Schult,DE,,79.0
3606,Amir Carlisle,WR,,0.0
1566,Robert Steeples,CB,,26.0
6147,Clayton Thorson,QB,NYG,0.0
6941,Troy Dye,LB,LAC,43.0
2150,Ryan White,CB,,38.0
2233,Marcus Roberson,CB,,38.0
890,Stefen Wisniewski,OG,,0.0
7789,Jalen Camp,WR,,84.0
12982,Remario-DUP Steppings-DUP,DL,,
1124,Malik Jackson,DT,CLE,97.0
2901,Malcome Kennedy,,,84.0
482,Paul Kruger,DE,,99.0
755,Will Blackmon,FS,,41.0
7620,Jarvis Miller,LB,,45.0
6180,Darius Williams,CB,,0.0
4471,Reese Fleming,CB,,30.0
3481,Kyle Carter,TE,,48.0
6484,Michael Onuoha,OLB,,96.0
8749,Tyreik McAllister,RB,,13.0
4311,Jermaine Grace,LB,,48.0
4703,DeAngelo Brown,NT,,70.0
7052,John Reid,CB,,28.0
7087,Jonathan Ward,RB,BAL,30.0
1393,T.J. Johnson,C,,60.0
12179,Rodney Mathews,DT,,
11031,Brandon Hill,DB,LV,37.0
12969,Lan Larison,RB,NE,34.0
8423,Brittain Brown,RB,CHI,38.0
10865,Travis Dye,RB,,35.0
145,Rashard Mendenhall,RB,,28.0
3232,Adam Gotsis,DE,TB,97.0
6862,Saahdiq Charles,T,CAR,78.0
5968,Mark Fields,CB,SF,25.0
492,Tyler Thigpen,RB,,0.0
5051,Donte Jackson,CB,LAC,26.0
11036,Anthony Johnson,DB,NYG,15.0
8300,Andrew Booth,DB,,25.0
4083,Sidney Jones,CB,,24.0
12815,Stevo Klotz,TE,,
3798,Shahbaz Ahmed,G,,64.0
4309,Scott Orndoff,TE,,86.0
7230,Badara Traore,T,,76.0
